Product List as of 17/06/2026,,,,,,,,,,
Product Code,Supplier Name,Product Description,Created On,Default Sell Price,Bin Location,Allocated,On Hand,Available,Base Unit,On Purchase
18KRD38SIZEK1/2,Divya,18k WG Ladies Dia Brilliant Cut Dia Band. 13D=0.27ct..Size K1/2,01/03/2024,"1,348.90",RD38,0.0000,0.0000,0,Each,0
18KRD37SIZEM,Divya,18k WG Band with Horizontal Bagguette Cut Diamonds 9D = 0.50ct  Size M.,01/03/2024,"2,086.14",RD35,0.0000,2.0000,2,Each,0
18KRD36SIZEN,Divya,disc 18k WG Band with Horizontal Bagguette Cut Dias 6D = 0.33ct Size N.,01/03/2024,"1,639.02",0,0.0000,0.0000,0,Each,0
18KRD36SIZEM,Divya,18k WG Band with Horizontal Baguette Cut Diamonds 6D = 0.33ct  Size M.,01/03/2024,"1,639.02",RD35,0.0000,1.0000,1,Each,0
18KRD36SIZEL,Divya,disc 18k WG Band with Horizontal Baguette Cut Dias 6D = 0.33ct Size L.,01/03/2024,"1,639.02",0,0.0000,0.0000,0,Each,0
18KRD35SIZEN,Divya,disc 18k WG Band with Horizontal Bagguette Cut Dias 5D = 0.25ct Size N.,01/03/2024,"1,441.31",RD32,0.0000,0.0000,0,Each,0
18KRD35SIZEM,Divya,18k WG Band with Horizontal Bagguette Cut Diamonds 5D = 0.25ct  Size M.,01/03/2024,"1,441.31",RD35,0.0000,1.0000,1,Each,0
18KRD34SIZEM,Divya,18k YG Band with Horizontal Baguette Cut Diamonds 9D = 0.50ct  Size M.,01/03/2024,"2,067.88",RD35,0.0000,2.0000,2,Each,0
18KRD34SIZEJ,Divya,disc 18k YG Band with Horizontal Baguette Cut Dias 9D = 0.50ct Size J.,01/03/2024,"2,067.88",0,0.0000,0.0000,0,Each,0
18KRD34SIZEI1/2,Divya,disc 18k YG Band with Horizontal Baguette Cut Dias 9D = 0.50ct Size I1/2.,01/03/2024,"2,067.88",0,0.0000,0.0000,0,Each,0
18KRD33SIZEM,Divya,18k YG Band with Horizontal Bagguette Cut Diamonds 6D = 0.33ct  Size M.,01/03/2024,"1,622.02",RD35,0.0000,1.0000,1,Each,0
18KRD32SIZEN,Divya,18k YG Band with Horizontal Baguette Cut Diamonds 5D = 0.25ct  Size N.,01/03/2024,"1,424.46",RD35,0.0000,1.0000,1,Each,0
18KRD32SIZEM,Divya,18k YG Band with Horizontal Bagguette Cut Diamonds 5D = 0.25ct  Size M.,01/03/2024,"1,424.46",RD35,0.0000,2.0000,2,Each,0
18KRD32SIZEK1/2,Divya,disc 18k YG Band with Horizontal Bagguette Cut Dias 5D = 0.25ct Size K1/2.,01/03/2024,"1,424.46",0,0.0000,0.0000,0,Each,0
18KRD30SIZES,Divya,disc 18k WG Band with Brilliant Cut Dias 13D = 0.50ct Size S.,01/03/2024,"1,816.40",RD27,0.0000,0.0000,0,Each,0
18KRD30SIZEM,Divya,18k WG Band with Brilliant Cut Diamonds 13D = 0.50ct  Size M.,01/03/2024,"1,816.40",RD27,0.0000,1.0000,1,Each,0
18KRD29SIZEM,Divya,18k WG Band with Brilliant Cut Diamonds 11D = 0.33ct  Size M.,01/03/2024,"1,640.88",RD27,0.0000,1.0000,1,Each,0
18KRD28SIZEM,Divya,18k WG Band with Brilliant Cut Diamonds 12D = 0.25ct  Size M.,01/03/2024,"1,330.40",RD27,0.0000,2.0000,2,Each,0
18KRD28SIZEJ,Divya,disc 18k WG Band with Brilliant Cut Dias 12D = 0.25ct Size J.,01/03/2024,"1,330.40",0,0.0000,0.0000,0,Each,0
18KRD27SIZEO,Divya,disc 18k YG Band with Brilliant Cut Dias 13D = 0.50 ct Size O.,01/03/2024,"1,798.30",RD27,0.0000,0.0000,0,Each,0
18KRD27SIZEM,Divya,18k YG Band with Brilliant Cut Diamonds 13D = 0.50ct  Size M.,01/03/2024,"1,798.30",RD27,0.0000,0.0000,0,Each,0
18KRD27SIZEL,Divya,18k YG Band with Brilliant Cut Diamonds 13D = 0.50ct  Size L.,01/03/2024,"1,798.30",RD27,0.0000,0.0000,0,Each,0
18KRD26SIZEM,Divya,18k YG Band with Brilliant Cut Diamonds 11D = 0.33ct  Size M.,01/03/2024,"1,623.49",RD27,0.0000,1.0000,1,Each,0
18KRD25SIZEM,Divya,18k YG Band with Brilliant Cut Diamonds 12D = 0.25ct  Size M.,01/03/2024,"1,311.92",RD27,0.0000,2.0000,2,Each,0
18KRD24SIZEO,Divya,disc 18k WG Band with Baguette Cut Dias 22D = 0.50ct Size O.,01/03/2024,"2,145.54",RD12,0.0000,0.0000,0,Each,0
18KRD24SIZEM,Divya,18k WG Band with Baguette Cut Diamonds 22D = 0.50ct  Size M.,01/03/2024,"2,145.54",RD12,0.0000,2.0000,2,Each,0
18KRD23SIZEP,Divya,18k WG Band with Baguette Cut Dias 22D = 0.33ct Size P.,01/03/2024,"1,640.88",RD11,0.0000,0.0000,0,Each,0
18KRD23SIZEO,Divya,18k WG Band with Baguette Cut Diamonds 22D = 0.33ct  Size O.,01/03/2024,"1,640.88",RD11,0.0000,3.0000,3,Each,0
18KRD22SIZEM,Divya,18k WG Band with Baguette Cut Dias 22D = 0.25ct Size M.,01/03/2024,"1,326.72",RD10,0.0000,0.0000,0,Each,0
18KRD21SIZEM,Divya,18k WG Band with Princess Cut Diamonds 13D = 0.60ct  Size M.,01/03/2024,"2,478.06",RD09,0.0000,0.0000,0,Each,0
18KRD21SIZEK1/2,Divya,disc 18k WG Band with Princess Cut Dias 13D = 0.50ct Size K1/2.,01/03/2024,"2,078.08",RD09,0.0000,0.0000,0,Each,0
18KRD21SIZEJ1/2,Divya,disc 18k WG Band with Princess Cut Dias 13D = 0.50ct Size J1/2.,01/03/2024,"2,078.08",RD09,0.0000,0.0000,0,Each,0
18KRD20SIZEM,Divya,18k WG Band with Princess Cut Diamonds 11D = 0.33ct  Size M.,01/03/2024,"1,640.88",RD08,0.0000,2.0000,2,Each,0
18KRD19SIZEP,Divya,18k WG Band with Princess Cut Diamonds 12D = 0.25ct  Size P.,01/03/2024,"1,446.85",RD08,0.0000,1.0000,1,Each,0
18KRD19SIZEM,Divya,18k WG Band with Princess Cut Diamonds 12D = 0.25ct  Size M.,01/03/2024,"1,446.85",RD08,0.0000,1.0000,1,Each,0
18KRD18SIZEO1/2,Divya,disc 18k WG Band with Baguettes & Princess Cut Diamonds=0.50ct  Size O 1/2.,01/03/2024,"1,798.30",RD18,0.0000,1.0000,1,Each,0
18KRD18SIZEO,Divya,18k WG Band with Baguettes & Princess Cut Diamonds 13D = 0.50ct  Size O.,01/03/2024,"1,798.30",RD18,0.0000,1.0000,1,Each,0
18KRD17SIZEN,Divya,18k WG Band with Baguettes & Princess Cut Diamonds 13D =0.33ct  Size N.,01/03/2024,"1,640.88",RD05,0.0000,1.0000,1,Each,0
18KRD17SIZEM,Divya,18k WG Band with Baguettes & Princess Cut Diamonds 13D =0.33ct  Size M.,01/03/2024,"1,640.88",RD05,0.0000,2.0000,2,Each,0
18KRD16SIZEP,Divya,18k WG Band with Baguettes & Princess Cut Diamonds 11D = 0.25ct  Size P.,01/03/2024,"1,326.72",RD05,0.0000,1.0000,1,Each,0
18KRD16SIZEM,Divya,18k WG Band with Baguettes & Princess Cut Dias 11D = 0.25ct Size M.,01/03/2024,"1,326.72",RD04,0.0000,0.0000,0,Each,0
18KRD15SIZEP,Divya,"18k WG Band with Baguette 6D=0.30ct & Brilliant Cuts 7D=0.20ct, TDW=0.50ct. Size P",01/03/2024,"1,798.30",RD02,0.0000,1.0000,1,Each,0
18KRD15SIZEO1/2,Divya,"18k WG Band with Baguette 6D=0.30ct & Brilliant Cuts 7D=0.20ct, TDW=0.50ct.
Size O 1/2.",01/03/2024,"1,798.30",RD02,0.0000,1.0000,1,Each,0
18KRD15SIZEM,Divya,"18k WG Band with Baguette 6D=0.30ct & Brilliant Cuts 7D=0.20ct, TDW=0.50ct. Size M",01/03/2024,"1,798.30",RD02,0.0000,1.0000,1,Each,0
18KRD14SIZEM,Divya,18k WG Band with Baguettes & Brilliant Cut Diamonds 11D = 0.33ct  Size M.,01/03/2024,"1,642.69",RD02,0.0000,1.0000,1,Each,0
18KRD14SIZEL,Divya,disc 18k WG Band with Baguettes & Brilliant Cut Dias 11D = 0.33ct Size L.,01/03/2024,"1,642.69",0,0.0000,0.0000,0,Each,0
18KRD13SIZEP,Divya,18k WG Band with Baguettes & Brilliant Cut Dias 9D = 25ct Size P.,01/03/2024,"1,328.58",0,0.0000,0.0000,0,Each,0
18KRD13SIZEM1/2,Divya,18k WG Band with brilliant cut and baguettes Dias D.25..(G-H SI). Size M1/2,01/03/2024,"1,328.58",0,0.0000,0.0000,0,Each,0
18KRD13SIZEM,Divya,18k WG Band with brilliant cut and baguettes Dias D.25..(G-H SI). Size M,01/03/2024,"1,328.58",0,0.0000,0.0000,0,Each,0
18KRD13SIZEL,Divya,18k WG Band with brilliant cut and baguettes Dias D.25..(G-H SI). Size L,01/03/2024,"1,328.58",0,0.0000,0.0000,0,Each,0
18KRD13SIZEK1/2,Divya,disc 18k WG Band with brilliant cut and baguettes Dias D.25..(G-H SI). Size K1/2,01/03/2024,"1,328.58",0,0.0000,0.0000,0,Each,0
18KRD13SIZEI1/2,Divya,disc 18k WG Band with brilliant cut and baguettes Dias D.25..(G-H SI). Size I 1/2.,01/03/2024,"1,328.58",0,0.0000,0.0000,0,Each,0
18KRD12SIZEN,Divya,18k YG Band with Baguette Cut Diamonds 22D = 0.50ct  Size N.,01/03/2024,"2,138.17",RD12,0.0000,1.0000,1,Each,0
18KRD12SIZEM,Divya,disc 18k YG Band with Baguette Cut Dias 22D = 0.50ct Size M.,01/03/2024,"2,138.17",RD12,0.0000,0.0000,0,Each,0
18KRD11SIZEP,Divya,18k YG Band with Baguette Cut Diamonds 22D = 0.33ct  Size P.,01/03/2024,"1,623.49",RD11,0.0000,1.0000,1,Each,0
18KRD11SIZEM,Divya,18k YG Band with Baguette Cut Dias 22D = 0.33ct Size M.,01/03/2024,"1,623.49",RD11,0.0000,0.0000,0,Each,0
18KRD11SIZEK,Divya,18k YG Band with Baguette Cut Diamonds 22D = 0.33ct  Size K.,01/03/2024,"1,623.49",RD11,0.0000,1.0000,1,Each,0
18KRD10SIZEM,Divya,18k YG Band with Baguettes Cut Diamonds 22D=0.25ct  Size M.,01/03/2024,"1,308.98",RD10,0.0000,1.0000,1,Each,0
18KRD10SIZEL,Divya,18k YG Band with Baguette Cut Diamonds 22D = 0.25ct  Size L.,01/03/2024,"1,308.98",RD10,0.0000,2.0000,2,Each,0
18KRD09SIZEP,Divya,18k YG Band with Princess Cut Diamonds 13D = 0.50ct  Size P.,01/03/2024,"1,530.49",RD09,0.0000,0.0000,0,Each,0
18KRD09SIZEM,Divya,18k YG Band with Princess Cut Diamonds 13D = 0.50ct  Size M.,01/03/2024,"2,078.08",RD08,0.0000,2.0000,2,Each,0
18KRD08SIZEN,Divya,18k YG Band with Princess Cut Diamonds 11D = 0.33ct  Size N.,01/03/2024,"1,238.75",RD08,0.0000,0.0000,0,Each,0
18KRD08SIZEM,Divya,18k YG Band with Princess Cut Diamonds 11D = 0.33ct  Size M.,01/03/2024,"1,623.49",RD08,0.0000,1.0000,1,Each,0
18KRD07SIZEP,Divya,18k YG Band with Princess Cut Diamonds 12D = 0.25ct  Size P.,01/03/2024,"1,429.86",RD08,0.0000,1.0000,1,Each,0
18KRD07SIZEM,Divya,18k YG Band with Princess Cut Diamonds 12D = 0.25ct  Size M.,01/03/2024,"1,429.86",RD08,0.0000,1.0000,1,Each,0
18KRD06SIZEN,Divya,18k YG Band with Baguettes & Princess Cut Dias 13D = 0.50ct Size N.,01/03/2024,"1,666.35",0,0.0000,0.0000,0,Each,0
18KRD06SIZEM,Divya,disc 18k YG Band with Baguettes & Princess Cut Dias 13D = 0.50ct Size M.,01/03/2024,"1,666.35",0,0.0000,0.0000,0,Each,0
18KRD05SIZEM,Divya,18k YG Band with Baguettes & Princess Cut Diamonds 13D = 0.33ct  Size M.,01/03/2024,"1,623.49",RD05,0.0000,1.0000,1,Each,0
18KRD04SIZEW,Divya,disc 18k YG Band with Baguettes & Princess Cut Dias 11D = 0.25ct Size W.,01/03/2024,"1,472.16",RD04,0.0000,0.0000,0,Each,0
18KRD04SIZEP,Divya,18k YG Band with Baguettes & Princess Cut Diamonds 11D = 0.25ct  Size P.,01/03/2024,"1,308.98",RD05,0.0000,2.0000,2,Each,0
18KRD04SIZEN,Divya,18k YG Band with Baguettes & Princess Cut Diamonds 11D = 0.25ct  Size N.,01/03/2024,"1,308.98",RD05,0.0000,1.0000,1,Each,0
18KRD03SIZEN,Divya,disc 18k YG Band with Baguettes & Brilliant Cut Dias 13D = 0.50ct Size N.,01/03/2024,"1,779.42",0,0.0000,0.0000,0,Each,0
18KRD02SIZEM,Divya,18k YG Band with Baguettes & Brilliant Cut Diamonds 11D = 0.33ct  Size M.,01/03/2024,"1,623.49",RD02,0.0000,0.0000,0,Each,0
18KRD01SIZEO,Divya,18k YG Band with Baguettes & Brilliant Cut Diamonds 9D = 0.25ct  Size O.,01/03/2024,"1,308.98",RD02,0.0000,1.0000,1,Each,0
18KRD01SIZEN,Divya,disc 18k YG Band with Baguettes & Brilliant Cut Dias 9D = 0.25ct Size N.,01/03/2024,"1,308.98",0,0.0000,0.0000,0,Each,0
18KRD01SIZEM,Divya,18k YG Band with Baguettes & Brilliant Cut Diamonds 9D = 0.25ct  Size M.,01/03/2024,"1,308.98",RD02,0.0000,2.0000,2,Each,0
18KRD01SIZEL1/2,Divya,18k YG Band with Baguettes & Brilliant Cut Diamonds 9D = 0.25ct  Size L1/2.,01/03/2024,"1,308.98",RD02,0.0000,1.0000,1,Each,0
18KRD01SIZEL,Divya,18k YG Band with Baguettes & Brilliant Cut Diamonds 9D = 0.25ct  Size L.,01/03/2024,"1,308.98",RD02,0.0000,1.0000,1,Each,0
18KRD01SIZEJ1/2,Divya,18k YG Band with Baguettes & Brilliant Cut Diamonds 9D = 0.25ct  Size J1/2.,01/03/2024,"1,308.98",RD02,0.0000,0.0000,0,Each,0
18KRB00650CM,Lotus,18k YG 3mm Faceted Balls Paperclip Rosary Necklace 0.70mm wide 50cm with Miraculous Madonna plus 9cm drop with crucifixion.,01/03/2024,"1,805.45",RB006,0.0000,18.0000,18,Each,0
18KPN898,Inah Co Ltd - 9k CZ Huggies,18k 2T Butterfly Pendant 14mm x 22mm,01/03/2024,453.54,PN498,0.0000,3.0000,3,Each,0
18KPN896,Inah Co Ltd - 9k CZ Huggies,18k RG Tear Drop Pendant Flower design in centre set with CZ's 21mm x 15mm,01/03/2024,579.71,PN496,0.0000,3.0000,3,Each,0
18KPN850,Inah Co Ltd - 9k CZ Huggies,18k RG Circle 4 Rings Pnd 15.5mm. Approx. 1.3g,01/03/2024,257.32,PN850,0.0000,0.0000,0,Each,0
18KPN700,Divya,18k WG Eye Pendant 13mm x 7.7mm Set with CZ's,01/03/2024,302.16,DP600,0.0000,0.0000,0,Each,0
18KPN618,Unknown,18k YG Triangular Pnd set with CZ's 14x6mm,01/03/2024,122.98,PN618,0.0000,1.0000,1,Each,0
18KPN606,Unknown,18k WG Triangular Pnd set with CZ's 14x6mm,01/03/2024,102.03,PN618,0.0000,1.0000,1,Each,0
18KPN600,Divya,18k YG Eye Pendant set with CZ's & Enamel 7x13mm,01/03/2024,339.60,DP600,0.0000,1.0000,1,Each,0
18KPN598,Inah Co Ltd - 9k CZ Huggies,18k WG Butterfly Pendant 14mm x 22mm,01/03/2024,480.00,PN498,0.0000,2.0000,2,Each,0
18KPN596,Inah Co Ltd - 9k CZ Huggies,18k WG Tear Drop Pendant Flower design in centre set with CZ's 21mm x 15mm,01/03/2024,613.95,PN496,0.0000,3.0000,3,Each,0
18KPN594,Inah Co Ltd - 9k CZ Huggies,18k WG Circle Pendant set with CZ's 12mm,01/03/2024,256.59,PN494,0.0000,3.0000,3,Each,0
18KPN592,Inah Co Ltd - 9k CZ Huggies,18k WG Communion / Confirmation Pendant 15mm x 10mm,01/03/2024,321.44,PN492,0.0000,2.0000,2,Each,0
18KPN590,Inah Co Ltd - 9k CZ Huggies,18k WG Diamond Shape Pendant set with CZ's 12mm,01/03/2024,327.58,PN490,0.0000,3.0000,3,Each,0
18KPN589,Inah Co Ltd - 9k CZ Huggies,18k WG Circle Pendant Flower design in centre set with CZ's 10mm,01/03/2024,253.16,PN489,0.0000,3.0000,3,Each,0
18KPN558,Inah Co Ltd - 9k CZ Huggies,18k WG Heart Pendant set with CZ's 20mm x 17mm,01/03/2024,868.08,PN458,0.0000,2.0000,2,Each,0
18KPN498,Inah Co Ltd - 9k CZ Huggies,18k 2T Butterfly Pendant 14mm x 22mm,01/03/2024,445.35,PN498,0.0000,1.0000,1,Each,0
18KPN496,Inah Co Ltd - 9k CZ Huggies,18k YG Tear Drop Pendant Flower design in centre set with CZ's 21mm x 15mm,01/03/2024,564.99,PN496,0.0000,2.0000,2,Each,0
18KPN494,Inah Co Ltd - 9k CZ Huggies,18k YG Circle Pendant set with CZ's 12mm,01/03/2024,242.63,PN494,0.0000,1.0000,1,Each,0
18KPN492,Inah Co Ltd - 9k CZ Huggies,18k YG Communion / Confirmation Pendant 15mm x 10mm,01/03/2024,310.45,PN492,0.0000,4.0000,4,Each,0
18KPN490,Inah Co Ltd - 9k CZ Huggies,18k YG Diamond Shape Pendant set with CZ's 12mm,01/03/2024,310.63,PN490,0.0000,3.0000,3,Each,0
18KPN489,Inah Co Ltd - 9k CZ Huggies,18k YG Circle Pendant Flower design in centre set with CZ's 10mm,01/03/2024,237.03,PN489,0.0000,1.0000,1,Each,0
18KPN488,Inah Co Ltd - 9k CZ Huggies,18k YG Circle Pendant 4 Leaf Clover Design in centre set with CZ's 12mm,01/03/2024,323.40,PN488,0.0000,2.0000,2,Each,0
18KPN463,Divya,18k YG Cross Pendant -  SET WITH CZ's  - 26 CZ's CZ'ss,01/03/2024,515.68,DP643,0.0000,0.0000,0,Each,0
18KPN458,Inah Co Ltd - 9k CZ Huggies,18k YG Heart Pendant set with CZ's 20mm x 17mm,01/03/2024,814.51,PN458,0.0000,3.0000,3,Each,0
18KPN422,Divya,18k YG Cross Pendant set with CZ's 17mm x 13mm,01/03/2024,415.12,DP692,0.0000,3.0000,3,Each,0
18KPN415,Divya,18k WG Cross Pendant set with CZ's 17mm x 13mm,01/03/2024,441.62,DP692,0.0000,1.0000,1,Each,0
18KPN409,Unknown,9k YG Heart Pnd set with CZs 12mm,01/03/2024,171.70,PN409,0.0000,1.0000,1,Each,0
18KPN153,Inah Co Ltd - 9k CZ Huggies,18k YG Circle Pendant with Mother of Pearl & Symbol 14mm,01/03/2024,293.29,PN153,0.0000,2.0000,2,Each,0
18KPN120,Unknown,18k YG Italian Solid Spiral Pnd with Black Pearls 60mm,01/03/2024,285.68,PN120,0.0000,3.0000,3,Each,0
18KPN118,Unknown,18k YG Italian Solid Spiral Pnd with White Pearls 60mm,01/03/2024,294.91,PN118,0.0000,1.0000,1,Each,0
18KPN116,Unknown,18k YG Italian Solid Spiral Pnd 40mm,01/03/2024,414.31,PN115,0.0000,1.0000,1,Each,0
18KPN115,Unknown,18k WG Italian Solid Spiral Pnd 40mm,01/03/2024,429.59,PN115,0.0000,3.0000,3,Each,0
18KPN113,Unknown,18k YG Italian Solid Spiral Pnd 60mm,01/03/2024,215.43,PN113,0.0000,4.0000,4,Each,0
18KPN112,Unknown,18k YG Italian Solid Spiral Pnd 27mm,01/03/2024,408.99,PN112OLD,0.0000,3.0000,3,Each,0
18KPN111,Unknown,18k YG Italian Solid Spiral Pnd 30mm,01/03/2024,332.17,PN111OLD,0.0000,4.0000,4,Each,0
18KPINS,Unknown,18k YG Pin 33mm.Approx 1.0g.,01/03/2024,232.12,0,0.0000,1.0000,1,Each,0
18KPFP332,Unknown,18k YG Solid Fancy Flat Bar Bracelet 2.0mm wide 19cm . Approx 2.9g,01/03/2024,221.00,PFP332,0.0000,3.3100,3.31,Weight,0
18KOV06014.5CM,Unknown,18k YG Solid Oval Link Bracelet 2.5mm wide 14.5cm . Approx 1.6g,01/03/2024,221.00,OV060,0.0000,1.5700,1.57,Weight,0
18KOT08060CM,Forval,18k YG Italian 2 x Birdseye 5 x Tiger Eye Chain  3.2mm wide  60cm  Approx 16.63g.,01/03/2024,221.00,OT080,0.0000,16.5900,16.59,Weight,0
18KOT08055CM,Forval,18k YG Italian 2 x Birdseye 5 x Tiger Eye Chain  3.2mm wide  55cm  Approx 15.2g.,01/03/2024,221.00,OT080,0.0000,0.0000,0,Weight,0
18KOT08050CM,Forval,18k YG Italian 2 x Birdseye 5 x Tiger Eye Chain  3.2mm wide  50cm  Approx 13.85g,01/03/2024,221.00,OT080,0.0000,0.0000,0,Weight,0
18KOT08020CM,Forval,18k YG Italian Solid 2 x 5 Birdseye/Tiger Eye Bracelet 3.2mm wide 20cm . Approx 5.9g,01/03/2024,221.00,OT080,0.0000,0.0000,0,Weight,0
18KOT06060CM,Forval,18k YG Italian Solid 3 x Birdseye 3 x Tiger Eye Chain 2.5mm wide 60cm. Approx 11.18g.,01/03/2024,221.00,OT060,0.0000,22.3400,22.34,Weight,0
18KOT06055CM,Forval,18k YG Italian Solid 3 x Birdseye 3 x Tiger Eye Chain 2.5mm wide 55cm. Approx 9.8g.,01/03/2024,221.00,OT060,0.0000,0.0000,0,Weight,0
18KOT06050CM,Forval,18k YG Italian Solid 3 x Birdseye 3 x Tiger Eye Chain 2.5mm wide 50cm. Approx 9.0g.,01/03/2024,221.00,OT060,0.0000,9.5000,9.5,Weight,0
18KOT06045CM,Forval,18k YG Italian Solid 3 x 3 Birdseye/Tiger Eye Chain 2.7mm wide 45cm . Approx 8.06g,01/03/2024,221.00,OT060,0.0000,24.1500,24.15,Weight,0
18KOT06040CM,Forval,18k YG Italian Solid 3 x 3 Birdseye/Tiger Eye Chain 2.7mm wide 40cm . Approx 7.8g,01/03/2024,221.00,OT060,0.0000,0.0000,0,Weight,0
18KOT06021.5CM,Forval,18k YG Italian Solid 3 x 3 Birdseye/Tiger Eye Bracelet 2.7mm wide 21.5cm . Approx 4.5g,01/03/2024,221.00,OT060,0.0000,0.0000,0,Weight,0
18KOT06020CM,Forval,18k YG Italian Solid 3 x 3 Birdseye/Tiger Eye Bracelet 2.7mm wide 20cm . Approx 4.0g,01/03/2024,221.00,OT060,0.0000,6.8000,6.8,Weight,0
18KOT060/ID,Forval,18k YG Italian Solid 3 x Birdseye 3 x Tiger Eye 2.5mm wide ID Bracelet. 17cm (O Ring at 15cm). Approx 4.6g.,01/03/2024,223.22,OT060/ID,0.0000,11.4600,11.46,Weight,0
18KOP060619CM,Unknown,18k YG Italian Solid Birdseye/Tiger Eye Bracelet 2.4mm wide 19cm . Approx 3.5g,01/03/2024,221.00,OP0606,0.0000,3.4600,3.46,Weight,0
18KOC09048CM,Forval,18k YG Italian Solid Open Curb Chain 4.5mm wide 48cm Approx 22.4g,01/03/2024,221.00,OC090,0.0000,0.0000,0,Weight,0
18KNIC13419CM,NVMITROV,18k YG Solid Charm Bracelet 3.5mm wide 19cm with 3 x Bird and 3 x Elephant charms Approx 7.3g,01/03/2024,221.00,NIC134,0.0000,7.3200,7.32,Weight,0
18KNIC13319CM,NVMITROV,18k YG Solid Charm Bracelet 2.1mm wide 19cm with 9 charms Approx 4.8g,01/03/2024,221.00,NIC133,0.0000,4.7600,4.76,Weight,0
18KNIC12119.5CM,NVMITROV,18k YG Solid Fancy Oval Plate Bracelet 2.2mm wide 19.5cm Approx 4.2g,01/03/2024,223.22,NIC121,0.0000,4.1500,4.15,Weight,0
18KNIC01320.5CM,NVMITROV,18k YG Hollow 2 x 1 Birdseye/Tiger Eye and Figaro Link Bracelet 6.5mm wide 20.5cm Approx 10.7g,01/03/2024,221.00,NIC013,0.0000,10.6800,10.68,Weight,0
18KNECKLET,DOLPHIN,18k WG & CZ Necklet with flower motif,01/03/2024,224.33,18KNECKLET,0.0000,30.9200,30.92,Weight,0
18KMAR88,Unknown,18k YG Italian Solid Scroll Medallion Pnd 16x12mm Approx 1.0g,01/03/2024,259.72,C572,0.0000,9.8800,9.88,Weight,0
18KMAR83,Unknown,18k YG Italian Solid Square Baptism Pnd 16.3mm Approx 1.70g,01/03/2024,259.72,MAR83,0.0000,23.6100,23.61,Weight,0
18KMAR546,Inah Co Ltd - 9k CZ Huggies,18k WG Solid St Christopher Pendant 12mm.,01/03/2024,346.34,C545,0.0000,1.0000,1,Each,0
18KMAR545,Inah Co Ltd - 9k CZ Huggies,18k YG Solid St Christopher Pendant 12mm.,01/03/2024,331.66,C545,0.0000,1.0000,1,Each,0
18KMAR36,Unknown,18k YG Italian Solid Circle Angel Pnd 23mm Approx 3.5g,01/03/2024,259.72,18KMAR36,0.0000,3.4400,3.44,Weight,0
18KM537,Inah Co Ltd - 9k CZ Huggies,18k WG Solid Miraculous Madonna Oval Pendant with Fancy Border . 15x20mm,01/03/2024,607.64,C536,0.0000,1.0000,1,Each,0
18KM536,Inah Co Ltd - 9k CZ Huggies,18k YG Solid Miraculous Madonna Oval Pendant with Fancy Border . 15x20mm,01/03/2024,544.04,C536,0.0000,0.0000,0,Each,0
18KM535,Inah Co Ltd - 9k CZ Huggies,18k YG Solid CZ Flower Pendant with Miraculous Madonna . 10x14mm,01/03/2024,343.67,C535,0.0000,1.0000,1,Each,0
18KKEY-RING,DOLPHIN,18k 3T Key Ring.,01/03/2024,"1,904.41",18KKEY-RING,0.0000,10.8200,10.82,Weight,0
18KKCT030W50CM,Unknown,18k WG Italian Solid Round Snake Chain 1.3mm wide 50cm Approx 7.6g,01/03/2024,222.11,KCT030W,0.0000,14.9400,14.94,Weight,0
18KKCT030W40CM,Unknown,18k WG Italian Solid Round Snake Chain 1.3mm wide 40cm Approx 6.6g,01/03/2024,222.11,KCT030W,0.0000,26.7900,26.79,Weight,0
18KKCQ030840CM,Unknown,18k YG Italian Solid Square Snake Chain 1.2mm wide 40cm Approx 5.6g,01/03/2024,221.00,KCQ0308,0.0000,5.3700,5.37,Weight,0
18KKCQ025840CM,Unknown,18k YG Italian Solid Square Snake Chain 1.0mm wide 40cm Approx 4.0g,01/03/2024,221.00,KCQ0258,0.0000,13.5500,13.55,Weight,0
18KJ119W45CM,Beads Paradise,"18k WG Solid Oval Link Chain with 8 BlueTanzanite Drops 45cm. Gross weight 7.7g, Tanzanite weight 14.7ct.",01/03/2024,"3,885.79",J119,0.0000,1.0000,1,Each,0
18KJ118W68CM,Beads Paradise,18k WG White Sapphire and Grey Tahitian Pearl Double-Stranded Chain 68cm. Gross weight 21.0g. 8-8.5mm Tahitian Pearl. White Sapphire weight 54.9ct.,01/03/2024,"5,049.23",J118,0.0000,1.0000,1,Each,0
18KJ117Y72CM,Beads Paradise,18k YG Light Pink Sapphire and Golden Freshwater Pearl Triple-Stranded Graduated Chain 72cm (incl 2cm adjustable links). Gross weight 26.11g. 9-10mm Golden Freshwater Pearl. LP Sapphire weight 52.75ct.,01/03/2024,"5,416.61",J117,0.0000,1.0000,1,Each,0
18KJ116Y45CM,Beads Paradise,"18k YG Multi Sapphire Rosecut Chain 45cm. Gross weight 10.8g, Sapphire weight 24.15ct.",01/03/2024,"6,028.92",J116,0.0000,0.0000,0,Each,0
18KJ116W45CM,Beads Paradise,"18k WG Multi Sapphire Rosecut Chain 45cm. Gross weight 10.5g, Sapphire weight 24.05ct.",01/03/2024,"5,885.26",J116,0.0000,1.0000,1,Each,0
18KJ115W45CM,Beads Paradise,"18k WG Solid Oval Link Chain with 7 Blue Rosecut Sapphire Drops 45cm. Gross weight 3.8g, Sapphire weight 4.85ct.",01/03/2024,"2,430.42",J115,0.0000,1.0000,1,Each,0
