*Product Code,*Product Description,Notes,Barcode,Unit of Measure,Min Stock Alert Level,Max Stock Alert Level,Label Template,SO Label Template,PO Label Template,SO Label Quantity,PO Label Quantity,Supplier Code,Supplier Name,Supplier Product Code,Default Purchase Price,Minimum Order Quantity,Minimum Sale Quantity,Default Sell Price,Minimum Sell Price,Sell Price Tier 1,Sell Price Tier 2,Sell Price Tier 3,Sell Price Tier 4,Sell Price Tier 5,Sell Price Tier 6,Sell Price Tier 7,Sell Price Tier 8,Sell Price Tier 9,Sell Price Tier 10,Pack Size,Weight,Width,Height,Depth,Reminder,Last Cost,Nominal Cost,Comments,Copy Comments for Sales,Copy Comments for Purchases,Never Diminishing,Product Group,Product Sub Group,Product Brand,Sales Account,COGS Account,Purchase Account,Purchase Tax Type,Purchase Tax Rate,Sales Tax Type,Sale Tax Rate,IsAssembledProduct,IsComponent,IsObsoleted,Is Sellable,Is Purchasable,Default Purchasing Unit of Measure,Is Batch Tracked
18KAR307-7UNSETSIZEQ,18k YG Unset Solitare Ring with Lab Grown (F/VS) Diamonds Set on Under Bezel. 6LD = 0.04ct. Size Q,,18KAR307-7UNSETSIZEQ,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E200042YG,0.0000,,,1565.3200,1314.8700,4382.8900,,1565.3200,1487.0500,1408.7900,,,,,1565.3200,,,,555.000,,,503.3100,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR311-7UNSETSIZEQ,18k YG Unset Engagement Ring with Lab Grown Diamonds (F/VS) Set on Band to suit a 3ct Centre Stone.10LD = 0.51ct. Size Q,,18KAR311-7UNSETSIZEQ,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E200032YG,,,,1273.8500,1070.0300,3566.7800,,1273.8500,1210.1600,1146.4600,,,,,1273.8500,,,,555.000,,,385.9400,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR322SETSIZEN,18k 2T 1.20ct Radiant Cut Diamond S FI2 (GIA 1458504424) 4-Claw Set Engagement Ring. Size N,,18KAR322SETSIZEN,Each,,,,,,Order Quantity,Order Quantity,REPAIR,REPAIR,18KAR322SETSIZEN,,,,14410.2300,12104.5900,40348.6500,,14410.2300,13689.7200,12969.2100,,,,,14410.2300,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",4345.8400,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,Yes,No,No,Each,No
18KAR322UNSETSIZEN,18k YG Solitare Unset Ring with Cathedral Setting to Suit a Long Radiant 1.2ct Diamond approx. 6.90 x 5.40 x 3.66 mm. 4-Claw Setting to be made in Platinum. Size N,,18KAR322UNSETSIZEN,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E2008552T,,,,904.7900,760.0200,2533.4000,,904.7900,859.5500,814.3100,,,,,904.7900,,,,555.000,,,274.1000,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR322WBDIASIZEJ,18k YG Diamond Wedding Band 12D = 0.52ct,18k YG Diamond Wedding Band 12D = 0.52ct. Available in various sizes - AR322WBDIA | AR322WBDIA,18KAR322WBDIASIZEJ,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,WB300767_YG,332.4850,,,1127.4000,947.0100,3156.7100,,1127.4000,1071.0300,1014.6600,,,,,1127.4000,,,1.870,1.000,,,613.7260,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR322WBDIASIZEM,18k YG Diamond Wedding Band 12D = 0.52ct,18k Yellow Gold Diamond Wedding Band 12D = 0.52ct. Available in various sizes - AR322WBDIA | AR322WBDIA,18KAR322WBDIASIZEM,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,WB300767_YG,338.1670,,,1146.6400,963.1800,3210.6000,,1146.6400,1089.3100,1031.9800,,,,,1146.6400,,,1.940,1.000,,,624.2140,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR331-4SETSIZEO,18k 2T Solitaire Pear Brilliant Engagement Ring 0.70ct SI1 G. GIA Certified 7478311832 Size O,,18KAR331-4SETSIZEO,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,,167.2016,,,719.5900,604.4500,2014.8400,,719.5900,683.6100,647.6300,,,,,719.5900,,,,1.000,,,2249.7800,,,False,False,No,Diamond Rings,,,,,,,,,,Yes,No,No,Yes,Yes,Each,No
18KAR331-4UNSETSIZEO,"18k Yellow Gold  band with 18K White Gold Setting Ring Unset to suit a Pear Shape Diamond L7.38, W4.88, D3.16=0.70ct. Size O.",,18KAR331-4UNSETSIZEO,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E200888YG,167.2016,,,925.3000,777.2500,2590.8500,,925.3000,879.0400,832.7700,,,,,925.3000,,,,555.000,,,263.5542,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,Yes,No,Yes,Yes,Each,No
18KAR331DIA-5SIZEP,18k Yellow Gold band with 18K White Gold Diamond Halo Setting Ring Set to suit a Pear Shape Diamond 7.38 - 4.88 * 3.16=0.7ct. Size P.,For Frank's wife Costanza,18KAR331DIA-5SIZEP,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E201078YG,437.5820,,,1603.8200,1347.2100,4490.7000,,1603.8200,1523.6300,1443.4400,,,,,1603.8200,,3.640,,555.000,10.000,,697.9100,8.000,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,Yes,No,Yes,Yes,Each,No
18KAR331DIA-6SIZEN,18k Yellow Gold Solitare Band with 18k White Gold Setting and Natural Diamonds on under bezel of setting. Centre stone unset to suit an Oval Diamond Measuring 8.96 - 5.45 * 3.31. Size N.,,18KAR331DIA-6SIZEN,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E2000782T - refer to description,419.5870,,,1163.7500,977.5500,3258.4900,,1163.7500,1105.5600,1047.3700,,,,,1163.7500,,3.340,,1.000,10.000,,672.6500,15.000,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,Yes,No,Yes,Yes,Each,No
18KAR332UNSETSIZEJ,"""Christina"" 18k YG Engagement Ring Unset to Suit a 7.23mm x 6.36mm x 4.58mm Cushion Cut Diamond. Band width 1.7mm. Double Split Claw Setting with Under Bezel. Size J","<p>""Christina"" 18k YG Engagement Ring Unset to Suit a 7.23mm x 6.36mm x 4.58mm Cushion Cut Diamond. Band width 2.1mm. Double Split Claw Setting with Under Bezel. Size J</p>",18KAR332UNSETSIZEJ,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E200605YG,,,,858.2600,720.9400,2403.1300,,858.2600,815.3500,772.4300,,,,,858.2600,,,,555.000,,,200.5000,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR333-1UNSETSIZEP1/2,"18k YG Solitaire Engagement Band, Half Round 2.5mm wide. 6-Claw 18k WG Tiffany Setting Unset to Suit a 6.6mm RBC Diamond. Size P 1/2","<p>18k YG Solitaire Engagement Band, Half Round 2.5mm wide. 6-Claw 18k WG Tiffany Setting Unset to Suit a 6.6mm RBC Diamond. Size P 1/2</p>",18KAR333-1UNSETSIZEP1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E2006212T,0.0000,,,1039.5400,873.2200,2910.7200,,1039.5400,987.5600,935.5900,,,,,1039.5400,,,,555.000,,,293.2900,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR333DIASIZEL1/2,"18k YG Solitaire Engagement Band, Half Round 2mm wide. 6-Claw 18k WG Tiffany Setting. Set with 1.01ct Round Brilliant Cut Diamond H SI2. GIA Certificate: 2527488366. Size L 1/2","<p>18k Yellow Gold Solitaire Engagement Band, Half Round 2mm wide. 6-Claw 18k White Gold Setting Unset to Suit a 6.11mm RBC Diamond. Available in various alloys, colours and sizes - AR333 | AR333</p>",18KAR333DIASIZEL1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E2006212TUNSET,0.0000,,,2127.2700,1786.9100,5956.3500,,2127.2700,2020.9100,1914.5400,,,,,2127.2700,,,,1.000,,,0.0000,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR333UNSETSIZEL1/2,"18k YG Solitaire Engagement Band, Half Round 2mm wide. 6-Claw 18k WG Tiffany Setting Unset to Suit a 6.11mm RBC Diamond. Size L 1/2","<p>18k Yellow Gold Solitaire Engagement Band, Half Round 2mm wide. 6-Claw 18k White Gold Setting Unset to Suit a 6.11mm RBC Diamond. Available in various alloys, colours and sizes - AR333 | AR333</p>",18KAR333UNSETSIZEL1/2,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E2006212TUNSET,,,,1088.4800,914.3300,3047.7500,,1088.4800,1034.0600,979.6300,,,,,1088.4800,,,,555.000,,,264.3700,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR333UNSETSIZEO,"18k YG Solitaire Engagement Band, Half Round 2mm wide. 6-Claw 18k WG Tiffany Setting Unset to Suit a 6.11mm RBC Diamond. Size O","<p>18k Yellow Gold Solitaire Engagement Band, Half Round 2mm wide. 6-Claw 18k White Gold Setting Unset to Suit a 6.11mm RBC Diamond. Available in various alloys, colours and sizes - AR333 | AR333</p>",18KAR333UNSETSIZEO,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E2006062T,,,,1088.4800,914.3300,3047.7500,,1088.4800,1034.0600,979.6300,,,,,1088.4800,,,,555.000,,,291.7600,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KAR334DIASIZEJ,18k YG 1.08ct F SI2 Oval Natural Diamond Solitare 6-Claw Engagement Ring. Size J,,18KAR334DIASIZEJ,Each,,,,,,Order Quantity,Order Quantity,REMAKE,REMAKE,18KAR334DIASIZEJ,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",5622.8200,,,False,False,No,Diamond Rings,,,,,,,,,,No,No,Yes,No,No,Each,No
18KAR334UNSETSIZEJ,"""Alexia"" 18k YG Unset Engagement Ring with 6-Claw 18k WG Setting to Suit an Oval Diamond 8.5 x 5.5mm","<p>""Alexia"" 18k YG Unset Engagement Ring with 6-Claw 18k WG Setting to Suit an Oval Diamond 8.5 x 5.5mm. Fuly customisable. AR334</p>",18KAR334UNSETSIZEJ,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,E200760YG,,,,658.8200,553.4100,1844.7000,,658.8200,625.8800,592.9400,,,,,658.8200,,,,555.000,,,211.6000,,,False,False,No,Semi-Mount Rings,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KARD10042CM,18k YG Italian Solid Double Curb Chain 42cm Approx 11.6g.,,18KARD10042CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,11.600,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,No,Weight,No
18KATLOR10,18K YG J Script Studs,,18KATLOR10,Each,,,,,,Order Quantity,Order Quantity,DOLPHIN,DOLPHIN,,0.0000,,,1072.2000,900.6500,3002.1500,,1072.2000,1018.5900,964.9800,,,,,1072.2000,,,,555.000,,,0.0000,,,False,False,No,Studs (No Stones),,,,,,,,,,No,No,No,Yes,No,Each,No
18KATLOR11P,18K YG Zig Zag Design with c/z's,<p>18K YG Zig Zag Design with cz - ATLOR11P | ATLOR11P</p>,18KATLOR11P,Each,,,,,,Order Quantity,Order Quantity,DOLPHIN,DOLPHIN,,,,,831.6100,698.5500,2328.5100,,831.6100,790.0300,748.4500,,,,,831.6100,,,,555.000,,,0.0000,,,False,False,No,Cubic Zirconia Studs,,,,,,,,,,No,No,No,Yes,No,Each,No
18KATLOR17,18K YG Zig Zag Design,<p>18K YG Zig Zag Design - ATLOR17 | ATLOR17Y</p>,18KATLOR17,Each,,,,,,Order Quantity,Order Quantity,DOLPHIN,DOLPHIN,,,,,623.3500,523.6200,1745.3900,,623.3500,592.1900,561.0200,,,,,623.3500,,,,555.000,,,0.0000,,,False,False,No,Studs (No Stones),,,,,,,,,,No,No,No,Yes,No,Each,No
18KATLOR17W,18K WG Swivel Hook Earrings,<p>18K White Gold Swivel Hook Earrings - ATLOR17 | ATLOR17W</p>,18KATLOR17W,Each,,,,,,Order Quantity,Order Quantity,DOLPHIN,DOLPHIN,,0.0000,,,648.3000,544.5700,1815.2400,,648.3000,615.8900,583.4700,,,,,648.3000,,,,555.000,,,0.0000,,,False,False,No,Studs (No Stones),,,,,,,,,,No,No,No,Yes,No,Each,No
18KATLOR7P,18K YG C.Z Drop Studs,,18KATLOR7P,Each,,,,,,Order Quantity,Order Quantity,DOLPHIN,DOLPHIN,,0.0000,,,904.9800,760.1900,2533.9600,,904.9800,859.7400,814.4900,,,,,904.9800,,,,555.000,,,0.0000,,,False,False,No,Cubic Zirconia Studs,,,,,,,,,,No,No,No,Yes,No,Each,No
18KATLOR8,18K YG Curved Drop Studs,<p>18K Yellow Gold Curved Drop Studs - 18KATLOR8 | 18KATLOR8</p>,18KATLOR8,Each,,,,,,Order Quantity,Order Quantity,DOLPHIN,DOLPHIN,,,,,797.9000,670.2300,2234.1100,,797.9000,758.0000,718.1100,,,,,797.9000,,,,555.000,,,0.0000,,,False,False,No,Studs (No Stones),,,,,,,,,,No,No,No,Yes,No,Each,No
18KBA127,18k YG Solid Adjustable Baby Bangle 2.5mm wide With heart charm 1D=0.01ct.,<p>Yellow Gold Solid Adjustable Baby Bangle 2.5mm wide with diamond heart charm. Available in various alloys colours and styles. - BA127 | BA127</p>,18KBA127,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJB124Yellow_Gold,0.0000,,,1004.6400,843.9000,2812.9900,,1004.6400,954.4100,904.1800,,,,,1004.6400,,,,1.000,,,324.8000,,,False,False,No,Diamond Bangles,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KBA15758X48,18k YG Hinged Oval Bangle 4mm Wide with Screwheads and Figure Eight Clasp 58x48mm,18k Yellow Gold Hinged Oval Bangle 4mm Wide with Screwheads and Figure Eight Clasp 58x48mm,18KBA15758X48,Each,,,,,,Order Quantity,Order Quantity,LOTUS,Lotus,TBB RTT 4 5.8X4.8 F VITE-0005,491.3530,,,2437.7100,2047.6800,6825.5900,,2437.7100,2315.8300,2193.9400,,,,,2437.7100,,6.580,,555.000,20.000,,932.0150,2.100,,False,False,No,Bangles (No Stones),,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KBA15858X48,"18k YG Ball and Circle Hinged Bangle 2mm Tube, 58x48mm","18k Yellow Gold Ball and Circle Hinged Bangle 2mm Tube, 58x48mm - BA158 <p><p> geometric",18KBA15858X48,Each,,,,,,Order Quantity,Order Quantity,LOTUS,Lotus,EG 2401010-0001,274.0530,,,1359.6100,1142.0800,3806.9200,,1359.6100,1291.6300,1223.6500,,,,,1359.6100,,3.670,,555.000,20.000,,519.8330,2.100,,False,False,No,Bangles (No Stones),,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KBA237,18k WG Diamond Snake Bangle Made to Suit a Wrist Circumference of 16cm.,,18KBA237,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,New MPN,,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,,,1.000,,,0.0100,,,False,False,No,Diamond Bangles,,,,,,,,,,No,No,No,Yes,Yes,Each,No
18KBA505,18K 3T  duck bangle with figure 8 clasp,,18KBA505,Each,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,18KBA505,,,,2720.1400,2284.9200,7616.3900,,2720.1400,2584.1300,2448.1300,,,,,2720.1400,,,,555.000,,,857.1500,,,False,False,No,Bangles (No Stones),,,,,,,,,,No,No,No,Yes,No,Each,No
18KBALL02042CM,18k YG Italian Ball Chain 1.5mm wide 42cm Approx 4.20g,,18KBALL02042CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,4.200,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Ball Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBALL02050CM,18k YG Italian Ball Chain 1.5mm wide 50cm Approx 6.60g,,18KBALL02050CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,6.600,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Ball Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBALL030645CM,18k YG Hollow 6mm & 3mm Ball Chain 45cm incl. 2cm adjustable link Approx 6.95g,18k Yellow Gold Hollow 6mm & 3mm Ball Chain 45cm incl. 2cm adjustable link Approx 6.95g - BALL0306,18KBALL030645CM,Weight,,,,,,Order Quantity,Order Quantity,LOTUS,Lotus,KVB ULSL 2502002 B-0001 YG,103.3430,,,224.3300,188.4400,628.1300,,224.3300,213.1200,201.9000,,,,,1559.1200,,6.950,,1814.000,20.000,,158.9420,3.250,,False,False,No,Ball Chains,,,,,,,,,,No,No,No,Yes,Yes,Weight,No
18KBALL040620CM,18k 2T Hollow  6mm & 4mm Ball Bracelet 20cm incl. 2.5cm adjustable link Approx 3.30g,18k Two Tone Hollow  6mm & 4mm Ball Bracelet 20cm incl. 2.5cm adjustable link Approx 3.30g - BALL0406,18KBALL040620CM,Weight,,,,,,Order Quantity,Order Quantity,LOTUS,Lotus,GVB SL 2501003 B-0001 2CLR,103.3420,,,224.3300,188.4400,628.1300,,224.3300,213.1200,201.9000,,,,,735.8100,,3.280,,1814.000,20.000,,158.9410,3.250,,False,False,No,Ball Chains,,,,,,,,,,No,No,No,Yes,Yes,Weight,No
18KBALLW02540CM,18k WG Italian Ball Chain 1.8mm wide 40cm Approx 5.37g,,18KBALLW02540CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,5.370,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Ball Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBALLW02542CM,18k WG Italian Solid Ball Chain 1.8mm wide 42cm Approx 5.5g,,18KBALLW02542CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,222.1100,186.5700,621.9100,,222.1100,211.0100,199.9000,,,,,1221.6100,,5.500,,1821.000,,,68.0600,,,False,False,No,Ball Chains,,,,,,,,,,No,No,No,Yes,Yes,Weight,No
18KBALLW02545CM,18k WG Italian Solid Ball Chain 1.8mm wide 45cm Approx 6.0g,,18KBALLW02545CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,222.1100,186.5700,621.9100,,222.1100,211.0100,199.9000,,,,,1332.6700,,6.000,,1821.000,,,68.0600,,,False,False,No,Ball Chains,,,,,,,,,,No,No,No,Yes,Yes,Weight,No
18KBALLW02550CM,18k WG Italian Solid Ball Chain 1.8mm wide 50cm Approx 6.9g,,18KBALLW02550CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,222.1100,186.5700,621.9100,,222.1100,211.0100,199.9000,,,,,1532.5700,,6.900,,1821.000,,,68.0600,,,False,False,No,Ball Chains,,,,,,,,,,No,No,No,Yes,Yes,Weight,No
18KBALLW05050CM,18k WG Italian Solid Ball Chain 2.5mm wide 50cm Approx 12.4g,,18KBALLW05050CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,12.400,,1.000,,"DISCONTINUED ""DO NOT ORDER""",68.0600,,,False,False,No,Ball Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBE06660CM,18k YG Italian Tiger Eye Chain. 2.7mm 60cm. Approx 13.7g,,18KBE06660CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,ARTTigerEyeYellow_Gold,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,13.700,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBE07545CM,18k YG Italian Birdseye Chain 3.3mm wide 45cm Approx 12.3g.,,18KBE07545CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,12.300,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,Yes,No,No,Weight,No
18KBE07550CM,18k YG Italian Birdseye Chain 3.3mm wide 50cm Approx 13.12g.,,18KBE07550CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,13.120,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,Yes,No,No,Weight,No
18KBE077W45CM,18k WG Italian Solid 5 x 1 Birdseye/Tiger Eye and plate Chain 3.3mm wide 45cm Approx 12.0g,<p>18k White Gold Italian Solid 5x1 Birdsey e/ Tiger Eye and Plate Chain 3.3mm wide. - BE077W | BE077W</p>,18KBE077W45CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,222.1100,186.5700,621.9100,,222.1100,211.0100,199.9000,,,,,2665.3300,,12.000,,1821.000,,,0.0000,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,No,Yes,No,Weight,No
18KBE108W50CM,18k WG Italian Solid 2 x 1 Birdseye/Tiger Eye and plate Chain 4.7mm wide 50cm Approx 23.4g.,18k WG Italian Solid 2 x 1 Birdseye/Tiger Eye and plate Chain 4.7mm wide 50cm Approx 23.4g. - BE108 | BE108W,18KBE108W50CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,222.1100,186.5700,621.9100,,222.1100,211.0100,199.9000,,,,,4886.4400,,22.000,,1821.000,,,13.5300,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,No,Yes,No,Weight,No
18KBE11121CM,18k YG Italian Solid 1 x 5 Birdseye/Tiger Eye and Curb Bracelet 3.8mm wide 21cm Approx 11.3g,,18KBE11121CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,OP111Asperimage,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,11.300,,1.000,,"DISCONTINUED ""DO NOT ORDER""",67.9800,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBE11155CM,18k YG Italian Solid 1 x 5 Birdseye/Tiger Eye and Curb Chain 3.8mm wide 55cm Approx 29.6g,,18KBE11155CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,OP111Asperimage,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,29.600,,1.000,,"DISCONTINUED ""DO NOT ORDER""",57.3500,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBE11160CM,18k YG Italian Solid 1 x 5 Birdseye/Tiger Eye and Curb Chain 3.8mm wide 60cm Approx 32.4g,,18KBE11160CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,OP111Asperimage,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,32.400,,1.000,,"DISCONTINUED ""DO NOT ORDER""",57.3500,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBE11170CM,18k YG Italian Solid 1 x 5 Birdseye/Tiger Eye and Curb Chain 3.8mm wide 70cm Approx 37.9g,,18KBE11170CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,OP111Asperimage,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,37.900,,1.000,,"DISCONTINUED ""DO NOT ORDER""",57.3500,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBE26022.5CM,18k YG Italian Birdseye Bar 6.3mm Bracelet 22.5cm Approx 48.5g,,18KBE26022.5CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,18kbe260jpg,,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,48.500,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,Yes,No,Yes,Weight,No
18KBE29023CM,18k YG Italian Solid Birdseye/Tiger Eye Bracelet 13.3mm wide 23cm Approx 53.4g,,18KBE29023CM,Weight,,,,,,Order Quantity,Order Quantity,FORVAL,Forval,TheirStock,0.0000,,,221.0000,185.6400,618.8000,,221.0000,209.9500,198.9000,,,,,11801.4000,,53.400,,1811.000,,,67.9800,,,False,False,No,Birdseye / Tiger Eye Chains,,,,,,,,,,No,No,No,Yes,Yes,Weight,No
18KBEL080/ID,18k YG Italian Round Belcher Baby ID Bracelet 2mm wide 17.5cm Approx 1.92g,Baby,18KBEL080/ID,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,1.920,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,ID Bracelets,,,,,,,,,,No,No,Yes,No,No,Weight,No
18KBEL14519CM,18k YG Italian Belcher Chain 4.1mm wide 19cm Approx 3.15g.,,18KBEL14519CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,3.150,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Belcher Chains,,,,,,,,,,No,No,Yes,No,No,Weight,No
18KBEL14542CM,18k YG Italian Belcher Chain 4.1mm wide 42cm Approx 6.37g.,,18KBEL14542CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,6.370,,1.000,,"DISCONTINUED ""DO NOT ORDER""",0.0000,,,False,False,No,Belcher Chains,,,,,,,,,,No,No,Yes,No,No,Weight,No
18KBEL14545CM,18k YG Italian Belcher Chain 4.1mm wide 45cm Approx 6.68g.,,18KBEL14545CM,Weight,,,,,,Order Quantity,Order Quantity,UNKNOWN,Unknown,,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,,,,,0.0000,,6.680,,1.000,,"DISCONTINUED ""DO NOT ORDER""",42.1300,,,False,False,No,Belcher Chains,,,,,,,,,,No,No,Yes,No,No,Weight,No
